356,cluster_794_797,916,0,356,225.2547463745625,1.4367571331802627,car-54,balanced
359,2408,916,0,359,237.39297531624715,1.3747821978677566,car-89,balanced
381,798,885,0,381,247.94301131336738,1.396948575113812,car-83,balanced
390,804,880,0,390,275.24901535645336,1.2880898196359052,car-79,balanced
409,843,916,0,409,228.53154643628508,1.6269884294588854,car-12,max_speed
442,cluster_794_797,916,0,442,225.2547463745625,1.7838389125440341,car-68,balanced
451,586,880,0,451,248.52406495123583,1.649739634189744,car-77,balanced
473,2241,880,0,473,238.24793328215486,1.8048425187838035,car-9,balanced
475,818,880,0,475,265.745055673228,1.624934020782553,car-70,balanced
477,2408,880,0,477,268.66976335327627,1.614012526843861,car-14,balanced
480,2408,880,0,480,268.66976335327627,1.624163549025269,car-58,balanced
484,592,21,0,484,282.749105291346,1.5561499285616551,car-64,balanced
488,579,21,0,488,288.28042278594637,1.5389056230355675,car-36,balanced
494,573,916,0,494,229.33870959959194,1.9581993370198512,car-19,balanced
517,812,21,0,517,303.62626517646777,1.5479556741470823,car-3,balanced
537,622,21,0,537,281.7893143382623,1.7324355230723922,car-92,min_length
539,758,21,0,539,296.3248582573387,1.6535905994577988,car-38,balanced
545,579,880,0,545,254.4088741664986,1.9474735190655879,car-63,min_length
560,cluster_691_696,21,0,560,302.838068423547,1.6810664251724734,car-6,min_length
560,cluster_691_696,885,0,560,262.27864465403917,1.9410307299796734,car-23,min_length
563,849,885,0,563,257.6798545716343,1.9862560954523427,car-29,max_speed
568,758,21,0,568,296.3248582573387,1.7425592959035803,car-71,balanced
574,846,880,0,574,265.74641942651795,1.963594403056372,car-32,max_speed
576,758,916,0,576,231.17652160086183,2.265093185113533,car-5,max_speed
577,592,880,0,577,248.8775566718982,2.1076446649505507,car-21,max_speed
578,579,916,0,578,223.13208612946954,2.354903566624018,car-99,max_speed
579,760,916,0,579,232.64520410626145,2.262516600699914,car-0,balanced
581,661,916,0,581,245.6272987760979,2.150338422535369,car-49,balanced
583,798,916,0,583,223.35409842639834,2.3729136995202724,car-73,max_speed
585,760,916,0,585,232.64520410626145,2.2859623685828145,car-20,balanced
599,2590,916,0,599,284.9649517638588,1.9109208033298835,car-74,max_speed
601,776,916,0,601,238.53865263037946,2.2904616519748604,car-13,balanced
604,2605,916,0,604,267.6647357811375,2.0514129643879815,car-56,balanced
637,2495,885,0,637,286.8540806335493,2.0187647594621,car-47,min_length
643,cluster_691_696,916,0,643,237.68973176707013,2.4592793731548075,car-11,min_length
648,804,880,0,648,275.24901535645336,2.1402107772411965,car-76,max_speed
663,2453,880,0,663,304.2964554236381,1.9807239354403998,car-25,min_length
665,2453,880,0,665,304.2964554236381,1.9866989699364492,car-46,min_length
667,2568,916,0,667,327.3277975501215,1.8524660627724048,car-40,balanced
671,2568,916,0,671,327.3277975501215,1.8635753045281611,car-48,balanced
678,cluster_691_696,885,0,678,262.27864465403917,2.350033633796819,car-95,min_length
682,2571,916,0,682,351.97655726999216,1.7614809486428777,car-26,balanced
687,660,21,0,687,319.8831412989642,1.9524175360081,car-24,balanced
687,2408,916,0,687,237.39297531624715,2.6308506126327265,car-60,max_speed
689,2562,916,0,689,354.430120984895,1.7672415499650227,car-45,balanced
691,2469,916,0,691,334.23308570219274,1.8794722756487927,car-33,max_speed
691,cluster_691_696,885,0,691,262.27864465403917,2.3950932757427754,car-50,max_speed
693,2453,885,0,693,297.60858027357807,2.1168744510688153,car-97,balanced
695,2453,885,0,695,297.60858027357807,2.1229837568439054,car-28,balanced
696,cluster_794_797,885,0,696,249.84365926153154,2.5324928180984814,car-57,max_speed
699,2453,885,0,699,297.60858027357807,2.135202368394086,car-90,balanced
706,2540,880,0,706,313.8925677346532,2.044706526344829,car-37,max_speed
714,2569,880,0,714,387.46716820118974,1.6752152501186188,car-17,balanced
720,2487,880,0,720,437.3411595735517,1.4966472745983872,car-22,balanced
722,2487,880,0,722,437.3411595735517,1.5008046281389384,car-44,balanced
724,2568,885,0,724,351.91671043709056,1.8702772521496283,car-67,min_length
726,2573,885,0,726,370.9700777883507,1.7791192322970837,car-31,min_length
733,2455,885,0,733,332.37171922246216,2.0048746563711926,car-86,max_speed
739,cluster_691_696,21,0,739,302.838068423547,2.2184073003615317,car-66,balanced
741,2453,21,0,741,338.1680040430859,1.992016854292743,car-1,balanced
743,2539,21,0,743,345.95850080334503,1.9524149396129378,car-51,max_speed
744,2573,916,0,744,346.3811649013816,1.9526570867564472,car-4,max_speed
759,cluster_691_696,885,0,759,262.27864465403917,2.6307898643831646,car-65,max_speed
760,2496,885,0,760,288.9275147588193,2.391288664514432,car-34,max_speed
773,2496,916,0,773,264.33860187185024,2.6584360655276167,car-27,min_length
773,2453,880,0,773,304.2964554236381,2.3093508327231205,car-55,max_speed
774,2573,916,0,774,346.3811649013816,2.0313932596095294,car-39,max_speed
774,2469,21,0,774,399.3814223586696,1.7618154582174177,car-80,min_length
777,2487,880,0,777,437.3411595735517,1.6151318505040928,car-96,balanced
777,760,916,1,421,232.64520410626145,1.64511137978353,car-54,balanced
805,2487,885,0,805,430.65328442349164,1.6993210275822104,car-98,max_speed
813,cluster_794_797,916,1,333,225.2547463745625,1.343932936373673,car-58,balanced
825,2467,880,0,825,368.16549333576364,2.037127361406482,car-93,min_length
836,758,916,1,455,231.17652160086183,1.789266318101836,car-83,balanced
842,802,916,0,842,217.22564704584613,3.5237761096091655,car-61,min_length
842,2573,880,0,842,377.65795293841074,2.0268460904870107,car-84,min_length
844,843,880,0,844,259.8083344733142,2.9532259957254623,car-82,min_length
