317,843,916,0,317,228.53154643628508,1.261015482001141,car-12,max_speed
319,802,916,0,319,217.22564704584613,1.3350173146856579,car-215,max_speed
332,802,916,0,332,217.22564704584613,1.3894224090145402,car-312,balanced
384,798,885,0,384,247.94301131336738,1.4079481701934484,car-83,balanced
394,818,880,0,394,265.745055673228,1.3478400088175282,car-70,balanced
403,622,916,0,403,216.64097768178542,1.6911095965499752,car-102,max_speed
403,820,885,0,403,248.08076926104903,1.476791762033442,car-398,max_speed
405,802,916,0,405,217.22564704584613,1.6949279387074965,car-526,max_speed
417,2241,880,0,417,238.24793328215486,1.5911613749108797,car-9,balanced
427,818,916,0,427,234.4682676361989,1.655583598135852,car-594,balanced
445,cluster_794_797,916,0,445,225.2547463745625,1.7959464164753285,car-54,balanced
446,820,880,0,446,254.76864441110905,1.5914617216406,car-393,max_speed
452,2408,916,0,452,237.39297531624715,1.730923547176117,car-89,balanced
456,cluster_794_797,916,0,456,225.2547463745625,1.8403405975567413,car-68,balanced
457,802,885,0,457,241.81455993281517,1.7180708455684954,car-169,balanced
464,846,880,0,464,265.74641942651795,1.5872958240734436,car-146,balanced
466,818,880,0,466,265.745055673228,1.5941457972308835,car-818,balanced
475,843,916,0,475,228.53154643628508,1.8895342395916148,car-225,max_speed
477,820,916,0,477,223.49185637408,1.940278141099443,car-352,max_speed
479,818,880,0,479,265.745055673228,1.638617675694406,car-854,balanced
480,843,916,0,480,228.53154643628508,1.9094240736925796,car-265,max_speed
481,2408,880,0,481,268.66976335327627,1.6275472230857384,car-58,balanced
483,804,880,0,483,275.24901535645336,1.5952496997029288,car-79,balanced
486,2408,880,0,486,268.66976335327627,1.6444655933880847,car-14,balanced
496,843,916,0,496,228.53154643628508,1.973071542815665,car-764,balanced
502,818,21,0,502,299.6166042926758,1.5231586962311496,car-136,balanced
516,586,880,0,516,248.52406495123583,1.8875069872326116,car-77,balanced
521,846,885,0,521,259.0585442764579,1.8282985606948985,car-133,balanced
521,2408,21,0,521,302.54131197272403,1.565526243500474,car-395,balanced
530,820,880,0,530,254.76864441110905,1.8911989068823274,car-410,balanced
540,622,21,0,540,281.7893143382623,1.7421139338158134,car-92,min_length
542,820,880,0,542,254.76864441110905,1.9340185047740028,car-462,balanced
546,798,916,0,546,223.35409842639834,2.2223171182471164,car-172,balanced
552,2408,916,0,552,237.39297531624715,2.1138712346044612,car-574,balanced
567,622,21,0,567,281.7893143382623,1.829219630506604,car-208,balanced
571,820,885,0,571,248.08076926104903,2.092427037521328,car-282,max_speed
577,843,916,0,577,228.53154643628508,2.2952868552512884,car-553,max_speed
578,2241,880,0,578,238.24793328215486,2.2054946635455357,car-103,max_speed
578,818,916,0,578,234.4682676361989,2.241047587172184,car-153,max_speed
581,812,880,0,581,269.75471655702,1.9580077224346604,car-107,balanced
582,843,916,0,582,228.53154643628508,2.3151766893522523,car-863,max_speed
583,812,880,0,583,269.75471655702,1.964747852288136,car-179,balanced
583,843,885,0,583,253.12045932325412,2.0938647212359456,car-850,balanced
586,812,21,0,586,303.62626517646777,1.7545493714703875,car-3,balanced
587,2408,880,0,587,268.66976335327627,1.9862166734954854,car-520,balanced
589,846,880,0,589,265.74641942651795,2.014907845644953,car-32,max_speed
590,2590,916,0,590,284.9649517638588,1.8822091385052275,car-74,max_speed
607,843,885,0,607,253.12045932325412,2.1800615536710444,car-578,balanced
626,798,880,0,626,254.6308864634274,2.2349641749868687,car-319,balanced
639,849,885,0,639,257.6798545716343,2.254383028408609,car-29,max_speed
641,843,885,0,641,253.12045932325412,2.302173732954101,car-272,max_speed
644,812,916,0,644,238.47792851999088,2.4549632290414185,car-711,balanced
646,812,880,0,646,269.75471655702,2.1770619426726174,car-567,balanced
646,812,916,0,646,238.47792851999088,2.462587338448379,car-852,balanced
651,758,21,0,651,296.3248582573387,1.9971938409035754,car-38,balanced
652,846,880,0,652,265.74641942651795,2.230424304516994,car-192,max_speed
655,843,885,0,655,253.12045932325412,2.3524552185412424,car-692,max_speed
666,758,916,0,666,231.17652160086183,2.6190139952875224,car-5,max_speed
669,758,916,0,669,231.17652160086183,2.6308113556266557,car-698,max_speed
674,622,916,0,674,216.64097768178542,2.8283073649495862,car-509,max_speed
676,2408,21,0,676,302.54131197272403,2.0312778130639546,car-869,balanced
690,798,916,0,690,223.35409842639834,2.8084227318507513,car-403,balanced
703,592,21,0,703,282.749105291346,2.2602756193777758,car-111,min_length
705,843,21,0,705,293.67988309276194,2.1823390971136174,car-743,max_speed
707,776,21,0,707,303.6869892868563,2.1164135949208087,car-210,max_speed
713,798,885,0,713,247.94301131336738,2.6142370972602307,car-494,balanced
716,798,880,0,716,254.6308864634274,2.5562849030201247,car-348,balanced
718,622,885,0,718,241.22989056875446,2.7058308205020505,car-503,min_length
726,cluster_794_797,885,0,726,249.84365926153154,2.641651991292381,car-159,balanced
726,798,21,0,726,288.5024350828752,2.287675664887918,car-322,balanced
731,818,885,0,731,259.057180523168,2.5652462255761446,car-388,min_length
732,798,880,0,732,254.6308864634274,2.6134085880038147,car-496,balanced
733,758,885,0,733,255.76543448783087,2.60537018107246,car-396,max_speed
738,776,21,0,738,303.6869892868563,2.209212493708001,car-237,max_speed
740,846,21,0,740,299.6179680459657,2.2452834758697335,car-262,balanced
744,776,880,0,744,269.81544066740855,2.506764011320481,car-112,max_speed
755,760,916,0,755,232.64520410626145,2.950259125265,car-171,max_speed
763,622,21,0,763,281.7893143382623,2.461542465743455,car-338,min_length
766,798,21,0,766,288.5024350828752,2.4137184012453794,car-491,balanced
771,660,21,0,771,319.8831412989642,2.1911410775287408,car-353,min_length
773,cluster_691_696,21,0,773,302.838068423547,2.3204720476041465,car-6,min_length
787,804,885,0,787,268.5611402063933,2.664028551951737,car-612,max_speed
789,843,885,0,789,253.12045932325412,2.833720866303878,car-753,max_speed
791,804,885,0,791,268.5611402063933,2.677568722482623,car-682,max_speed
